SensorName,LastCommunicationDate,X_mms,Y_mms,Z_mms,X_hz,Y_hz,Z_hz,Fault
Sensor-300577,09-08-2017 04:50,13.4,8.8,19,11,13,14,0
Sensor-300579,09-08-2017 04:51,4.7,4.2,2.6,10,12,10,1
Sensor-300575,09-08-2017 04:57,6.2,2,2.3,12,12,14,1
Sensor-300578,09-08-2017 04:58,6.7,4.5,22.9,10,12,22,1
Sensor-300577,09-08-2017 05:00,13.9,11.9,22,13,12,11,0
Sensor-300579,09-08-2017 05:01,5.4,3,2.7,9,11,21,0
Sensor-300575,09-08-2017 05:07,6.8,2,3.1,11,11,11,1
Sensor-300578,09-08-2017 05:08,15.5,24.3,16.2,10,11,14,0
Sensor-300577,09-08-2017 05:10,24.1,15.1,24.8,12,14,25,0
Sensor-300579,09-08-2017 05:11,10.4,1.9,1.8,11,15,13,1
Sensor-300575,09-08-2017 05:17,4.3,1.5,2.7,13,13,18,0
Sensor-300578,09-08-2017 05:18,13.2,14.9,13.3,12,18,18,0
Sensor-300577,09-08-2017 05:20,12.6,12.5,17.7,14,10,14,1
Sensor-300579,09-08-2017 05:21,4.3,2,2.6,11,26,11,1
Sensor-300575,09-08-2017 05:27,4,1.8,2.2,14,13,14,1
Sensor-300578,09-08-2017 05:28,12.4,12.8,19.7,11,11,22,0
Sensor-300577,09-08-2017 05:30,5.5,22.3,16.8,10,14,12,1
Sensor-300579,09-08-2017 05:31,15.3,2.4,2.1,9,10,13,0
Sensor-300575,09-08-2017 05:37,0.8,0.6,0.8,13,11,11,0
Sensor-300578,09-08-2017 05:38,9.3,4,6.1,13,9,13,1
Sensor-300575,09-08-2017 05:47,6.6,1.9,2.3,11,12,12,1
Sensor-300578,09-08-2017 05:48,17,14.9,3.8,11,11,12,1
Sensor-300577,09-08-2017 05:50,21.4,17.1,10.1,14,12,12,1
Sensor-300579,09-08-2017 05:51,11.2,2.3,3,13,19,15,0
Sensor-300575,09-08-2017 05:58,6.7,0.6,1,13,12,11,1
Sensor-300578,09-08-2017 05:58,6.9,22,17,10,22,12,1
Sensor-300577,09-08-2017 06:00,5.5,4.1,14.5,11,11,14,1
Sensor-300579,09-08-2017 06:01,11.5,9.4,5.4,9,9,9,1
Sensor-300575,09-08-2017 06:08,0.5,0.6,0.6,11,14,13,0
Sensor-300575,09-08-2017 06:18,3.4,1,3,9,9,9,0
Sensor-300575,09-08-2017 06:18,3.4,1,3,9,9,9,0
Sensor-300575,09-08-2017 06:18,3.4,1,3,9,9,9,1
Sensor-300578,09-08-2017 06:18,1.6,1.7,4,9,9,9,0
Sensor-300578,09-08-2017 06:18,1.6,1.7,4,9,9,9,0
Sensor-300578,09-08-2017 06:18,1.6,1.7,4,9,9,9,1
Sensor-300577,09-08-2017 06:20,1.9,1.3,1.1,25,13,13,1
Sensor-300577,09-08-2017 06:20,1.9,1.3,1.1,25,13,13,1
Sensor-300577,09-08-2017 06:20,1.9,1.3,1.1,25,13,13,0
Sensor-300579,09-08-2017 06:21,2.2,0.3,0.3,16,9,19,0
Sensor-300579,09-08-2017 06:21,2.2,0.3,0.3,16,9,19,1
Sensor-300579,09-08-2017 06:21,2.2,0.3,0.3,16,9,19,1
Sensor-300575,09-08-2017 06:27,7.6,3.3,5,12,13,11,0
Sensor-300578,09-08-2017 06:28,2.5,2.6,7.9,12,9,38,0
Sensor-300577,09-08-2017 06:30,7,2,2.1,12,13,12,1
Sensor-300579,09-08-2017 06:31,6.6,1.5,1.9,12,9,30,1
Sensor-300575,09-08-2017 06:37,13.2,0.4,1,16,13,9,0
Sensor-300578,09-08-2017 06:38,10,2.3,5.3,11,10,16,0
Sensor-300577,09-08-2017 06:40,8.8,2.1,2,12,10,30,0
Sensor-300579,09-08-2017 06:41,5.8,1,1,14,16,11,0
Sensor-300575,09-08-2017 06:47,9.3,2.3,1.9,9,14,9,0
Sensor-300578,09-08-2017 06:48,2.3,2.3,5.6,16,10,10,0
Sensor-300577,09-08-2017 06:50,6.1,4.3,4,10,10,12,0
Sensor-300579,09-08-2017 06:51,10.9,1.5,1.6,11,15,10,0
Sensor-300575,09-08-2017 06:57,2,1.3,2.2,13,13,11,1
Sensor-300578,09-08-2017 06:58,4.3,3.3,8,10,13,26,1
Sensor-300577,09-08-2017 07:00,12.7,4.2,3.3,10,10,35,0
Sensor-300579,09-08-2017 07:01,3.8,0.6,0.5,13,14,14,1
Sensor-300575,09-08-2017 07:07,14.3,0.4,1,9,10,13,1
Sensor-300578,09-08-2017 07:08,4.2,2.6,8.5,20,17,15,0
Sensor-300577,09-08-2017 07:10,10.6,1.1,2,16,13,11,0
Sensor-300579,09-08-2017 07:11,3,2,1.6,13,14,12,1
Sensor-300575,09-08-2017 07:17,2.1,0.8,1.7,10,18,10,1
Sensor-300578,09-08-2017 07:18,2,1.8,6.3,12,11,35,0
Sensor-300577,09-08-2017 07:20,8.1,0.5,0.5,13,24,13,1
Sensor-300579,09-08-2017 07:21,9.1,2,1.2,10,17,14,1
Sensor-300575,09-08-2017 07:27,8.9,3.8,4.1,10,14,13,0
Sensor-300578,09-08-2017 07:28,1.6,2.1,5.5,19,10,13,1
Sensor-300577,09-08-2017 07:30,1.7,1,0.8,10,9,9,1
Sensor-300579,09-08-2017 07:31,1.8,0.2,0.5,10,10,12,0
Sensor-300575,09-08-2017 07:37,0.6,0.5,1,9,9,19,1
Sensor-300578,09-08-2017 07:38,4.8,5.4,13.5,9,22,9,1
Sensor-300575,09-08-2017 07:47,3.6,20.5,0.3,9,10,10,0
Sensor-300578,09-08-2017 07:58,8.6,12.4,21.9,13,9,9,1
Sensor-300578,09-08-2017 08:08,0.8,0.7,1.7,9,16,16,1
Sensor-300577,09-08-2017 08:10,9.1,3.9,2.8,11,15,11,0
Sensor-300579,09-08-2017 08:11,1.4,0.4,0.5,11,10,10,0
Sensor-300575,09-08-2017 08:17,1.1,1.5,3.9,13,11,12,0
Sensor-300578,09-08-2017 08:18,0.9,0.7,1.5,12,12,9,1
Sensor-300577,09-08-2017 08:20,18.2,3.9,2.7,39,46,48,1
Sensor-300579,09-08-2017 08:21,4.6,1.8,1.3,15,12,9,1
Sensor-300575,09-08-2017 08:27,1.2,0.9,3.3,14,15,12,0
Sensor-300578,09-08-2017 08:28,1.6,1.5,2.8,10,14,18,1
Sensor-300577,09-08-2017 08:30,1.8,0.4,0.5,12,18,14,0
Sensor-300579,09-08-2017 08:31,3.8,0.6,0.8,12,12,22,0
Sensor-300575,09-08-2017 08:37,2.2,3.4,4.4,9,9,19,1
Sensor-300578,09-08-2017 08:38,0.6,0.9,1.1,10,12,10,0
Sensor-300577,09-08-2017 08:40,3,3.1,2.7,9,14,32,0
Sensor-300579,09-08-2017 08:41,2.2,2.1,2.4,12,11,15,1
Sensor-300575,09-08-2017 08:47,3.1,3.6,5,22,9,19,0
Sensor-300578,09-08-2017 08:48,1,1.1,2.3,22,16,16,0
Sensor-300577,09-08-2017 08:50,1.2,0.8,1,13,15,14,0
Sensor-300579,09-08-2017 08:51,3,1.4,0.9,12,13,20,0
Sensor-300575,09-08-2017 08:57,1.4,5.2,8.8,16,13,13,0
Sensor-300578,09-08-2017 08:58,0.8,0.6,1.8,17,14,11,0
Sensor-300577,09-08-2017 09:00,3.3,0.5,0.6,14,13,10,1
Sensor-300579,09-08-2017 09:01,6.4,0.6,0.6,11,15,18,1
Sensor-300578,09-08-2017 09:08,2.2,1.1,2.9,9,16,16,0
Sensor-300577,09-08-2017 09:10,3.4,0.3,0.7,12,14,14,0
Sensor-300579,09-08-2017 09:11,7.5,1.8,2.2,11,10,10,1
Sensor-300575,09-08-2017 09:17,1.1,1.7,2.4,13,13,12,0
Sensor-300578,09-08-2017 09:18,2.2,1.2,2.6,11,9,13,0
Sensor-300577,09-08-2017 09:20,5.3,3.5,2.5,13,12,9,1
Sensor-300579,09-08-2017 09:21,10.4,3,2.6,11,10,14,1
Sensor-300575,09-08-2017 09:27,3.8,4.1,8.7,11,13,14,0
Sensor-300577,09-08-2017 09:30,8.6,4.7,3.1,13,11,12,1
Sensor-300579,09-08-2017 09:31,2.5,1.6,1.1,11,10,9,0
Sensor-300578,09-08-2017 09:37,1.6,0.6,2.1,14,13,11,0
Sensor-300577,09-08-2017 09:40,7.5,2.2,1.7,9,12,10,0
Sensor-300579,09-08-2017 09:41,9.2,2.4,1.3,9,9,15,1
Sensor-300575,09-08-2017 09:46,1.2,1.7,1.7,9,11,12,1
Sensor-300578,09-08-2017 09:47,1,0.6,2.5,11,9,11,0
Sensor-300577,09-08-2017 09:50,1.9,1.2,0.9,11,11,10,1
Sensor-300579,09-08-2017 09:51,2.8,2.9,2.4,13,10,13,0
Sensor-300575,09-08-2017 09:56,2.3,4.1,5.6,9,13,9,0
Sensor-300578,09-08-2017 09:57,0.8,1,2.7,23,14,9,1
Sensor-300577,09-08-2017 10:00,8.1,1.7,1.5,9,13,11,0
Sensor-300579,09-08-2017 10:01,4.2,0.6,0.6,12,12,16,1
Sensor-300575,09-08-2017 10:16,0.6,1.2,2.5,11,9,9,0
Sensor-300578,09-08-2017 10:17,1.3,0.8,2.2,12,11,12,1
Sensor-300577,09-08-2017 10:20,8.6,1.2,1.4,12,14,32,1
Sensor-300579,09-08-2017 10:20,1,0.3,0.5,10,11,11,0
Sensor-300575,09-08-2017 10:26,0.6,1.4,3.7,14,9,14,1
Sensor-300578,09-08-2017 10:27,0.6,0.8,2.5,9,9,16,1
Sensor-300577,09-08-2017 10:30,4.7,3.2,2.6,10,15,29,0
Sensor-300579,09-08-2017 10:30,2.3,1.7,1.2,13,14,18,0
Sensor-300575,09-08-2017 10:36,1.6,3.9,10.1,9,16,22,1
Sensor-300578,09-08-2017 10:37,0.5,0.4,0.9,13,13,9,1
Sensor-300577,09-08-2017 10:40,4,3.2,2.1,11,17,33,0
Sensor-300579,09-08-2017 10:41,11.1,1.2,0.9,9,13,10,0
Sensor-300575,09-08-2017 10:46,1.3,1.3,3.7,11,9,14,0
Sensor-300578,09-08-2017 10:47,1.7,1.2,2.5,9,9,9,0
Sensor-300577,09-08-2017 10:50,1.6,0.8,1.2,12,12,10,1
Sensor-300579,09-08-2017 10:50,2.1,1.9,2,11,12,10,1
Sensor-300575,09-08-2017 10:56,1.7,2.6,6.6,14,14,11,0
Sensor-300578,09-08-2017 10:57,0.4,0.7,1.1,9,9,11,0
Sensor-300577,09-08-2017 11:00,12.7,2,1.3,11,13,10,1
Sensor-300579,09-08-2017 11:00,2.2,1.4,1.5,9,13,15,0
Sensor-300575,09-08-2017 11:06,1.6,1.8,3.7,11,9,11,0
Sensor-300577,09-08-2017 11:10,1.8,1.2,1.2,14,10,10,0
Sensor-300579,09-08-2017 11:10,3.7,2.2,1.3,16,9,11,0
Sensor-300575,09-08-2017 11:16,1.2,1.5,3.3,10,15,16,1
Sensor-300578,09-08-2017 11:17,1.3,1.1,2.6,9,9,11,1
Sensor-300577,09-08-2017 11:20,3.6,1.3,2.1,10,9,14,1
Sensor-300579,09-08-2017 11:20,2.3,1,2.2,16,17,14,1
Sensor-300575,09-08-2017 11:26,2.6,3.6,8.9,13,12,9,0
Sensor-300578,09-08-2017 11:27,1.4,1.3,1.7,11,13,11,1
Sensor-300577,09-08-2017 11:30,5,1.2,1.3,13,15,10,1
Sensor-300579,09-08-2017 11:30,9.9,0.9,0.8,12,15,16,1
Sensor-300575,09-08-2017 11:36,1.4,1.9,4.2,14,12,12,1
Sensor-300578,09-08-2017 11:37,0.6,0.4,1.8,12,11,14,1
Sensor-300577,09-08-2017 11:40,3.2,2,1.6,10,29,28,1
Sensor-300579,09-08-2017 11:40,6.9,1.7,1.4,9,13,12,0
Sensor-300578,09-08-2017 11:47,1.3,2.2,2.8,9,9,9,0
Sensor-300577,09-08-2017 11:50,11.6,2.1,1.9,15,11,31,1
Sensor-300579,09-08-2017 11:50,2.9,2,1.3,9,13,13,1
Sensor-300575,09-08-2017 11:55,0.8,1.2,2.9,20,14,9,1
Sensor-300578,09-08-2017 11:57,0.5,1.3,2.4,9,25,9,1
Sensor-300577,09-08-2017 12:00,2.8,2.4,2.3,9,17,12,1
Sensor-300579,09-08-2017 12:00,2.9,1.7,1.3,9,11,11,0
Sensor-300577,09-08-2017 13:39,2.4,0.2,1.1,16,22,13,1
Sensor-300578,09-08-2017 13:45,1.8,0.8,1.7,9,9,22,0
Sensor-300577,09-08-2017 13:49,3.5,3,1.9,13,12,13,0
Sensor-300579,09-08-2017 13:49,2.4,0.9,0.7,13,10,10,0
Sensor-300575,09-08-2017 13:54,1,2.5,4,9,22,16,0
Sensor-300578,09-08-2017 13:55,0.6,1.4,1.9,11,11,12,0
Sensor-300577,09-08-2017 13:59,9.9,1.7,2.1,13,10,15,1
Sensor-300579,09-08-2017 13:59,5.5,1.7,1.3,15,12,12,1
Sensor-300575,09-08-2017 14:04,2.8,2.9,8.8,9,9,9,0
Sensor-300578,09-08-2017 14:05,1.9,1.3,2.1,13,16,16,1
Sensor-300577,09-08-2017 14:09,14.4,2.4,2.1,13,13,15,1
Sensor-300579,09-08-2017 14:09,2.4,1.5,1.8,12,10,11,0
Sensor-300575,09-08-2017 14:14,2.3,2.2,4.9,9,9,9,1
Sensor-300578,09-08-2017 14:15,1,0.5,1,9,9,9,1
Sensor-300577,09-08-2017 14:19,3.3,1.1,1.1,10,12,11,1
Sensor-300579,09-08-2017 14:19,1.3,1.1,1.1,11,11,12,1
Sensor-300575,09-08-2017 14:24,1.6,2.1,3,11,11,14,0
Sensor-300577,09-08-2017 14:29,4.9,2.4,2.2,13,9,21,0
Sensor-300579,09-08-2017 14:29,12.3,0.7,0.5,9,10,11,1
Sensor-300575,09-08-2017 14:34,0.1,0.5,0.7,9,9,13,1
Sensor-300578,09-08-2017 14:35,0.6,1,0.7,13,9,13,1
Sensor-300577,09-08-2017 14:39,4.4,0.8,0.7,13,11,15,0
Sensor-300579,09-08-2017 14:39,1.2,0.5,0.5,16,9,9,0
Sensor-300575,09-08-2017 14:44,1.5,2.3,4.8,10,11,11,1
Sensor-300578,09-08-2017 14:45,1.5,0.8,1.8,16,13,9,0
Sensor-300577,09-08-2017 14:49,2.5,1.5,2.7,13,11,9,0
Sensor-300579,09-08-2017 14:49,11.1,0.4,0.5,12,10,9,0
Sensor-300575,09-08-2017 14:54,0.9,1.4,2.2,10,11,12,0
Sensor-300578,09-08-2017 14:55,0.7,0.6,2.9,11,11,11,1
Sensor-300577,09-08-2017 14:59,2,0.7,1,10,9,13,0
Sensor-300579,09-08-2017 14:59,9.7,4.1,2,12,9,9,0
Sensor-300575,09-08-2017 15:04,1.7,3.3,7.2,16,9,9,0
Sensor-300578,09-08-2017 15:05,0.9,1.4,0.8,15,19,15,1
Sensor-300577,09-08-2017 15:09,2.3,1.3,1.2,14,12,12,1
Sensor-300579,09-08-2017 15:09,1.9,1.2,1.3,14,11,11,0
Sensor-300575,09-08-2017 15:14,1.4,1.3,3.2,9,13,9,1
Sensor-300578,09-08-2017 15:15,0.3,0.6,1.4,18,19,16,1
Sensor-300577,09-08-2017 15:19,2.7,1.9,1.4,11,14,24,1
Sensor-300579,09-08-2017 15:19,7.1,1.1,1.2,10,10,11,0
Sensor-300575,09-08-2017 15:24,0.7,0.8,1.8,9,9,10,1
Sensor-300578,09-08-2017 15:25,0.8,0.8,1.9,11,17,11,1
Sensor-300577,09-08-2017 15:29,2.5,1.5,1.7,11,10,32,0
Sensor-300579,09-08-2017 15:29,1.5,1.4,1.2,13,10,12,0
Sensor-300575,09-08-2017 15:34,1.7,1.7,2.6,10,10,18,1
Sensor-300578,09-08-2017 15:35,0.6,0.8,1.3,13,9,13,0
Sensor-300575,09-08-2017 15:44,0.2,0.3,0.8,19,9,9,0
Sensor-300578,09-08-2017 15:45,0.9,1,1.3,16,9,9,1
Sensor-300577,09-08-2017 15:48,4,1.5,1.6,11,9,13,1
Sensor-300579,09-08-2017 15:49,2.3,0.8,0.5,9,11,14,0
Sensor-300575,09-08-2017 15:54,3.1,3.4,6.3,25,9,9,0
Sensor-300578,09-08-2017 15:55,1,1.2,2.2,9,16,9,1
Sensor-300577,09-08-2017 15:58,3.5,1.5,1.7,9,9,15,0
Sensor-300579,09-08-2017 15:59,4.9,0.5,0.7,10,11,9,0
Sensor-300575,09-08-2017 16:04,1.6,2.2,3.1,9,9,9,0
Sensor-300578,09-08-2017 16:04,2.7,1.3,2.1,16,9,9,0
Sensor-300577,09-08-2017 16:08,2.8,1.5,1.4,12,14,11,0
Sensor-300579,09-08-2017 16:09,1.6,1.1,1,11,14,9,0
Sensor-300575,09-08-2017 16:13,0.4,1.1,2.4,9,9,9,1
Sensor-300578,09-08-2017 16:14,1.4,1.1,2.6,13,9,13,0
Sensor-300577,09-08-2017 16:18,5.9,2.3,0.9,13,16,27,0
Sensor-300579,09-08-2017 16:19,8.7,1.5,2.1,9,12,9,0
Sensor-300575,09-08-2017 16:23,0.5,0.6,1.1,16,9,9,1
Sensor-300577,09-08-2017 16:28,8.7,2.5,2.2,11,14,24,0
Sensor-300579,09-08-2017 16:29,8.3,0.7,0.6,10,9,12,0
Sensor-300575,09-08-2017 16:33,2.1,1.4,3.1,13,9,13,0
Sensor-300578,09-08-2017 16:34,0.9,0.7,1.1,22,9,9,1
Sensor-300577,09-08-2017 16:38,1.6,0.4,0.6,11,12,11,1
Sensor-300579,09-08-2017 16:39,1.3,0.5,0.7,9,11,11,0
Sensor-300575,09-08-2017 16:43,0.3,0.6,1.3,16,19,9,1
Sensor-300578,09-08-2017 16:44,0.9,1.5,1.9,12,17,17,0
Sensor-300577,09-08-2017 16:48,7,2.7,1.5,10,34,32,1
Sensor-300579,09-08-2017 16:49,5.7,1.4,1.2,12,12,10,0
Sensor-300575,09-08-2017 16:53,0.3,1.5,1.7,9,13,9,1
Sensor-300578,09-08-2017 16:54,0.6,1.5,2.6,13,13,9,1
Sensor-300577,09-08-2017 16:58,6.1,1.6,1.5,12,11,12,1
Sensor-300579,09-08-2017 16:59,5.4,1.2,1.3,13,16,20,1
Sensor-300575,09-08-2017 17:03,1.6,1.2,3.9,13,9,25,0
Sensor-300578,09-08-2017 17:04,1.1,0.9,1.2,14,12,9,0
Sensor-300577,09-08-2017 17:08,7.8,1.6,2.2,9,13,32,1
Sensor-300579,09-08-2017 17:09,2.5,1.1,1.4,11,11,11,1
Sensor-300575,09-08-2017 17:13,0.6,1.2,1.8,16,16,13,0
Sensor-300577,09-08-2017 17:18,2.5,2.2,2.1,10,15,34,0
Sensor-300579,09-08-2017 17:19,7.1,0.9,0.9,11,9,9,1
Sensor-300575,09-08-2017 17:23,2.2,1.5,4.3,9,9,13,0
Sensor-300577,09-08-2017 17:28,6.9,0.9,0.6,12,11,14,0
Sensor-300579,09-08-2017 17:29,1,0.3,0.4,10,9,10,0
Sensor-300575,09-08-2017 18:03,1.6,2.5,4.9,18,11,9,1
Sensor-300578,09-08-2017 18:03,0.3,0.3,0.9,15,17,22,0
Sensor-300577,09-08-2017 18:08,1.9,0.7,0.9,13,10,12,0
Sensor-300579,09-08-2017 18:09,9.5,0.8,0.5,9,12,12,1
Sensor-300575,09-08-2017 18:12,1.3,1.1,2.6,9,9,9,1
Sensor-300578,09-08-2017 18:13,1.8,1.7,3.7,16,13,13,0
Sensor-300577,09-08-2017 18:18,4.9,1.4,1.8,11,15,11,1
Sensor-300579,09-08-2017 18:19,5.1,1.6,1.8,10,16,11,1
Sensor-300577,09-08-2017 18:28,1.3,0.4,0.5,15,10,10,0
Sensor-300579,09-08-2017 18:28,5.8,2,1.8,11,15,11,0
Sensor-300575,09-08-2017 18:32,0.7,0.5,0.8,9,9,19,0
Sensor-300578,09-08-2017 18:33,1.1,1,2.4,17,14,10,0
Sensor-300577,09-08-2017 18:38,4.9,1.3,1,12,9,11,0
Sensor-300579,09-08-2017 18:38,21.6,2.1,2.3,11,9,9,1
Sensor-300578,09-08-2017 18:43,1.4,1.9,3.9,28,9,9,1
Sensor-300577,09-08-2017 18:48,8.6,1.4,2,9,11,10,1
Sensor-300579,09-08-2017 18:48,0.5,0.5,0.5,23,12,11,0
Sensor-300575,09-08-2017 18:52,1.2,2.2,4.4,9,9,9,1
Sensor-300578,09-08-2017 18:53,1,0.6,2.6,11,11,9,1
Sensor-300577,09-08-2017 18:58,3.2,1.4,1.7,10,13,27,0
Sensor-300579,09-08-2017 18:58,8.8,2.8,2.6,9,9,10,0
Sensor-300575,09-08-2017 19:02,1.6,2.5,6,13,13,14,0
Sensor-300578,09-08-2017 19:03,1.1,0.5,1,23,17,17,0
Sensor-300577,09-08-2017 19:08,6.8,2.2,1.8,13,13,17,0
Sensor-300579,09-08-2017 19:08,8.6,1.3,1.1,11,11,14,0
Sensor-300578,09-08-2017 19:13,2.8,1.4,1.6,9,9,9,1
Sensor-300577,09-08-2017 19:18,6.5,0.4,0.5,10,9,13,0
Sensor-300579,09-08-2017 19:18,2.8,0.6,0.8,11,9,16,0
Sensor-300577,09-08-2017 19:28,2,0.2,0.4,11,16,10,1
Sensor-300579,09-08-2017 19:28,4.7,0.3,0.6,9,21,17,1
Sensor-300575,09-08-2017 19:32,1.2,1.8,3.6,11,11,11,1
Sensor-300578,09-08-2017 19:33,0.9,0.7,1.2,13,9,13,1
Sensor-300577,09-08-2017 19:38,12.5,1.5,1.2,10,13,11,0
Sensor-300579,09-08-2017 19:38,6.3,6.4,2.9,16,15,11,0
Sensor-300575,09-08-2017 19:42,1.7,2.5,5.5,9,9,19,1
Sensor-300577,09-08-2017 19:48,3.3,1.8,1.6,12,14,34,1
Sensor-300579,09-08-2017 19:48,1.4,0.3,0.6,12,10,12,0
Sensor-300579,09-08-2017 19:48,1.9,1.2,1.3,16,18,17,1
Sensor-300578,09-08-2017 19:53,4.8,0.8,2.4,9,9,19,1
Sensor-300577,09-08-2017 19:58,11,3.1,2.6,9,10,9,1
Sensor-300579,09-08-2017 19:58,1.9,1.2,1.3,16,18,17,1
Sensor-300575,09-08-2017 20:02,0.8,1.5,3,22,9,9,1
Sensor-300578,09-08-2017 20:03,2.4,0.7,3.3,9,16,16,0
Sensor-300577,09-08-2017 20:08,0.2,0.2,0.7,9,9,16,1
Sensor-300579,09-08-2017 20:08,1.1,0.2,0.5,13,9,9,0
Sensor-300575,09-08-2017 20:12,0.3,1.9,2.2,9,13,13,1
Sensor-300577,09-08-2017 20:18,4.4,1.9,1.8,12,19,11,1
Sensor-300579,09-08-2017 20:18,1.1,0.7,0.7,12,12,14,1
Sensor-300575,09-08-2017 20:21,2.2,1.6,4.2,13,13,11,0
Sensor-300578,09-08-2017 20:22,0.4,0.8,1.8,9,15,13,0
Sensor-300577,09-08-2017 20:28,5.3,2.4,2.3,13,12,13,0
Sensor-300579,09-08-2017 20:28,0.6,0.7,0.4,12,9,10,0
Sensor-300575,09-08-2017 20:31,1.7,1.9,2.5,9,9,22,1
Sensor-300578,09-08-2017 20:32,1.8,0.7,2,19,13,13,0
Sensor-300577,09-08-2017 20:38,2.3,1.2,1.7,14,9,9,0
Sensor-300579,09-08-2017 20:38,2.2,1.3,1.6,15,14,19,0
Sensor-300575,09-08-2017 20:41,1.3,1,3,13,13,13,0
Sensor-300578,09-08-2017 20:42,1.9,0.9,2.1,9,9,9,1
Sensor-300577,09-08-2017 20:48,2.7,1.6,1.6,13,17,13,0
Sensor-300579,09-08-2017 20:48,3.4,0.4,1,12,11,12,0
Sensor-300575,09-08-2017 20:51,1.7,1.3,1.9,12,19,17,0
Sensor-300578,09-08-2017 20:52,1.1,1.1,1.5,9,13,12,1
Sensor-300577,09-08-2017 20:58,1.3,1.1,0.8,14,9,11,0
Sensor-300579,09-08-2017 21:08,5.3,1.4,1.1,11,12,13,0
Sensor-300575,09-08-2017 21:11,0.5,0.6,1.3,9,13,44,1
Sensor-300578,09-08-2017 21:12,1.9,1.4,1.7,17,16,9,1
Sensor-300577,09-08-2017 21:18,5.3,0.8,1,10,11,10,1
Sensor-300579,09-08-2017 21:18,1.6,1.3,1.4,16,16,10,1
Sensor-300575,09-08-2017 21:21,1.7,3.7,7.5,9,9,22,0
Sensor-300578,09-08-2017 21:22,0.8,0.7,1.4,15,20,19,0
Sensor-300577,09-08-2017 21:28,3.9,2.3,1.7,11,14,38,0
Sensor-300579,09-08-2017 21:28,6.3,1.8,2.1,13,9,10,0
Sensor-300575,09-08-2017 21:31,0.9,1.1,2.2,14,11,17,0
Sensor-300578,09-08-2017 21:32,1,0.7,2.2,11,12,12,0
Sensor-300577,09-08-2017 21:38,5.2,2.1,1.1,9,9,11,1
Sensor-300579,09-08-2017 21:38,5.8,2.3,1.6,11,14,17,0
Sensor-300575,09-08-2017 21:41,1.8,1.7,5.6,9,9,9,0
Sensor-300578,09-08-2017 21:42,1.5,1.8,2.4,11,13,16,1
Sensor-300577,09-08-2017 21:48,3.8,0.4,0.6,11,18,17,1
Sensor-300579,09-08-2017 21:48,1.9,0.9,0.8,11,9,9,0
Sensor-300575,09-08-2017 21:51,3.3,3.2,6.8,13,9,13,1
Sensor-300578,09-08-2017 21:52,1,1.4,2.3,12,11,13,1
Sensor-300577,09-08-2017 21:58,3.3,1.3,1.2,13,14,9,0
Sensor-300579,09-08-2017 21:58,5.6,2.2,1.8,11,11,11,1
Sensor-300577,09-08-2017 22:07,0.6,0.7,0.6,16,9,13,1
Sensor-300577,10-08-2017 01:35,2.9,2.3,2.4,9,13,16,1
Sensor-300578,10-08-2017 01:40,1.3,0.6,3.5,9,13,13,1
Sensor-300577,10-08-2017 03:24,8.2,7.6,4.3,9,9,97,0
Sensor-300577,10-08-2017 03:44,4,2.4,2.4,9,11,14,0
Sensor-300579,10-08-2017 03:45,10.3,1,1,19,15,11,1
Sensor-300575,10-08-2017 03:48,5.8,2.4,8.3,13,22,9,0
Sensor-300578,10-08-2017 03:49,1.2,0.8,2.1,9,15,9,1
Sensor-300577,10-08-2017 03:54,8.7,1.7,1.9,9,10,14,0
Sensor-300579,10-08-2017 03:55,5.3,2.7,2.3,9,13,14,1
Sensor-300578,10-08-2017 03:59,1.2,0.7,1.5,19,13,17,1
Sensor-300577,10-08-2017 04:04,3,2.3,1.6,15,9,28,1
Sensor-300579,10-08-2017 04:05,6,2.6,1.3,9,13,11,1
Sensor-300575,10-08-2017 04:08,1.6,1.9,4,9,16,13,1
Sensor-300578,10-08-2017 04:08,1.4,1.2,2.2,17,17,11,1
Sensor-300577,10-08-2017 04:14,5.8,1,0.9,9,17,9,0
Sensor-300579,10-08-2017 04:15,4.5,0.7,0.7,10,9,11,0
Sensor-300575,10-08-2017 04:18,3.9,3.8,10.3,25,16,16,0
Sensor-300578,10-08-2017 04:18,0.5,1.1,1,17,15,18,0
Sensor-300577,10-08-2017 04:24,7.9,3.8,5.4,16,9,19,0
Sensor-300579,10-08-2017 04:25,19,1.9,1.2,14,10,9,0
Sensor-300575,10-08-2017 04:28,0.9,1.1,1.6,27,17,14,1
Sensor-300578,10-08-2017 04:28,0.4,0.4,1,13,12,11,0
Sensor-300577,10-08-2017 04:34,2,1,1.1,12,16,16,1
Sensor-300579,10-08-2017 04:35,11.4,1,0.5,12,15,13,0
Sensor-300575,10-08-2017 04:37,0.5,0.8,2.4,11,9,9,1
Sensor-300578,10-08-2017 04:38,0.8,1.6,2.6,13,9,56,1
Sensor-300577,10-08-2017 04:44,3.5,2.9,2.5,12,20,13,0
Sensor-300579,10-08-2017 04:45,3.7,2.4,1.5,11,19,16,1
Sensor-300575,10-08-2017 04:47,1.4,3.6,6.5,16,16,16,0
Sensor-300578,10-08-2017 04:48,0.7,1.9,1.7,16,16,9,1
Sensor-300577,10-08-2017 04:54,6.9,2.5,1.8,10,10,12,0
Sensor-300579,10-08-2017 04:55,1.8,0.6,0.5,12,11,16,1
